#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
Un,NZ_NWMZ01000002.1,72295,73869,+,57603590,,COO55_RS38190,WP_120661532.1,524,acyl-CoA synthetase
Un,NZ_NWMZ01000002.1,73879,75123,+,57603591,,COO55_RS38195,WP_120661533.1,414,acyl-CoA dehydrogenase family protein
Un,NZ_NWMZ01000002.1,75153,75779,-,57603592,,COO55_RS38200,WP_120661534.1,208,TetR/AcrR family transcriptional regulator
Un,NZ_NWMZ01000002.1,76083,76832,+,57603593,,COO55_RS38205,WP_120662218.1,249,ABC transporter permease
Un,NZ_NWMZ01000002.1,76974,77753,+,57603594,,COO55_RS38210,WP_120662219.1,259,ABC transporter permease
Un,NZ_NWMZ01000002.1,77755,78918,+,57603595,,COO55_RS38215,WP_120661535.1,387,MCE family protein
Un,NZ_NWMZ01000002.1,78915,79919,+,57603596,,COO55_RS38220,WP_120661536.1,334,MCE family protein
Un,NZ_NWMZ01000002.1,79919,80917,+,57603597,,COO55_RS38225,WP_120661537.1,332,MCE family protein
Un,NZ_NWMZ01000002.1,80914,82023,+,57603598,,COO55_RS38230,WP_120661538.1,369,MCE family protein
Un,NZ_NWMZ01000002.1,82020,83171,+,57603599,,COO55_RS38235,WP_120661539.1,383,MCE family protein
Un,NZ_NWMZ01000002.1,84618,85232,+,57603601,,COO55_RS38245,WP_120661540.1,204,hypothetical protein
Un,NZ_NWMZ01000002.1,85229,85759,+,57603602,,COO55_RS38250,WP_120661541.1,176,hypothetical protein
Un,NZ_NWMZ01000002.1,85828,86880,+,57603603,,COO55_RS38255,WP_120661542.1,350,ABC transporter ATP-binding protein
Un,NZ_NWMZ01000002.1,86955,88301,+,57603604,,COO55_RS38260,WP_120661543.1,448,bifunctional lytic transglycosylase/C40 family peptidase
Un,NZ_NWMZ01000002.1,88536,89747,+,57603605,,COO55_RS38265,WP_120661544.1,403,acetyl-CoA C-acetyltransferase
Un,NZ_NWMZ01000002.1,89761,91929,+,57603606,,COO55_RS38270,WP_120661545.1,722,enoyl-CoA hydratase/isomerase family protein
Un,NZ_NWMZ01000002.1,91942,92952,+,57603607,,COO55_RS38275,WP_120661546.1,336,nitronate monooxygenase
Un,NZ_NWMZ01000002.1,93438,94166,+,57603608,,COO55_RS38280,WP_147437025.1,242,TetR family transcriptional regulator
Un,NZ_NWMZ01000002.1,94355,95461,+,57603609,,COO55_RS38285,WP_120661548.1,368,CoA transferase
Un,NZ_NWMZ01000002.1,95530,96693,-,57603610,,COO55_RS38290,WP_183102290.1,387,helix-turn-helix domain-containing protein
Un,NZ_NWMZ01000002.1,96832,97797,-,57603611,,COO55_RS38295,WP_183102291.1,321,NmrA family NAD(P)-binding protein
Un,NZ_NWMZ01000002.1,98134,98940,+,57603612,,COO55_RS38300,WP_120661551.1,268,crotonase/enoyl-CoA hydratase family protein
Un,NZ_NWMZ01000002.1,99031,100164,-,57603613,,COO55_RS38305,WP_120662220.1,377,IS630 family transposase
Un,NZ_NWMZ01000002.1,100268,100624,+,57603614,,COO55_RS38310,WP_183102292.1,118,hypothetical protein
Un,NZ_NWMZ01000002.1,102991,105351,+,57603617,,COO55_RS38325,WP_120661552.1,786,molybdopterin-dependent oxidoreductase
Un,NZ_NWMZ01000002.1,105521,106627,+,57603618,,COO55_RS38330,WP_183102293.1,368,ferritin-like domain-containing protein
Un,NZ_NWMZ01000002.1,106701,107042,+,57603619,,COO55_RS38335,WP_120661554.1,113,ferredoxin family protein
Un,NZ_NWMZ01000002.1,107566,108374,+,57603621,,COO55_RS38345,WP_183102294.1,269,IS5 family transposase
Un,NZ_NWMZ01000002.1,108664,109869,+,57603622,moeZ,COO55_RS38350,WP_120661555.1,401,adenylyltransferase/sulfurtransferase MoeZ
Un,NZ_NWMZ01000002.1,110972,112183,+,57603624,,COO55_RS38360,WP_183102295.1,403,tyrosine-type recombinase/integrase
Un,NZ_NWMZ01000002.1,112180,113154,+,57603625,,COO55_RS38365,WP_120661557.1,324,tyrosine-type recombinase/integrase
Un,NZ_NWMZ01000002.1,113680,114750,-,57603626,,COO55_RS38375,WP_120661559.1,356,site-specific integrase
Un,NZ_NWMZ01000002.1,115343,115891,-,57603628,,COO55_RS38385,WP_120661560.1,182,methyltransferase domain-containing protein
Un,NZ_NWMZ01000002.1,116846,117052,-,57603629,,COO55_RS38390,WP_120661561.1,68,hypothetical protein
Un,NZ_NWMZ01000002.1,117740,118405,+,57603630,moaC,COO55_RS38395,WP_120661562.1,221,cyclic pyranopterin monophosphate synthase MoaC
Un,NZ_NWMZ01000002.1,118405,119355,+,57603631,,COO55_RS38400,WP_120661563.1,316,molybdenum cofactor guanylyltransferase
Un,NZ_NWMZ01000002.1,120242,120898,+,57603633,,COO55_RS38410,WP_120659163.1,218,MULTISPECIES: helix-turn-helix domain-containing protein
Un,NZ_NWMZ01000002.1,120953,122458,+,57603634,,COO55_RS38415,WP_120659162.1,501,MULTISPECIES: DDE-type integrase/transposase/recombinase
Un,NZ_NWMZ01000002.1,122455,123270,+,57603635,,COO55_RS38420,WP_061700505.1,271,MULTISPECIES: ExeA family protein
Un,NZ_NWMZ01000002.1,123449,123820,+,57603636,,COO55_RS38425,WP_120662222.1,123,helix-turn-helix transcriptional regulator
Un,NZ_NWMZ01000002.1,125221,125385,-,57603637,,COO55_RS38430,WP_183102296.1,54,tautomerase family protein
Un,NZ_NWMZ01000002.1,125440,125688,-,57603638,,COO55_RS38435,WP_120661565.1,82,tautomerase family protein
Un,NZ_NWMZ01000002.1,125884,126330,+,57603639,,COO55_RS38440,WP_120662223.1,148,helix-turn-helix transcriptional regulator
Un,NZ_NWMZ01000002.1,127268,128497,-,57603640,,COO55_RS38445,WP_120661566.1,409,molybdopterin molybdotransferase MoeA
Un,NZ_NWMZ01000002.1,128591,128845,-,57603641,,COO55_RS38450,WP_120661567.1,84,MoaD/ThiS family protein
Un,NZ_NWMZ01000002.1,128848,129909,-,57603642,moaA,COO55_RS38455,WP_120662224.1,353,"GTP 3\\',8-cyclase MoaA"
Un,NZ_NWMZ01000002.1,129906,130388,-,57603643,,COO55_RS38460,WP_120662225.1,160,molybdenum cofactor biosynthesis protein MoaE
Un,NZ_NWMZ01000002.1,130856,132379,-,57603645,,COO55_RS38470,WP_120661568.1,507,aldehyde dehydrogenase family protein
Un,NZ_NWMZ01000002.1,132586,134568,+,57603646,,COO55_RS38475,WP_120661569.1,660,2-oxoacid:acceptor oxidoreductase subunit alpha
Un,NZ_NWMZ01000002.1,134565,135659,+,57603647,,COO55_RS38480,WP_120661570.1,364,2-oxoacid:ferredoxin oxidoreductase subunit beta
Un,NZ_NWMZ01000002.1,137586,139178,-,57603649,,COO55_RS38490,WP_120661571.1,530,cation acetate symporter
Un,NZ_NWMZ01000002.1,139175,139492,-,58575405,,COO55_RS41895,WP_183102297.1,105,DUF485 domain-containing protein
Un,NZ_NWMZ01000002.1,139489,139764,-,58575406,,COO55_RS41900,WP_183102298.1,91,hypothetical protein
Un,NZ_NWMZ01000002.1,140369,140776,-,57603651,,COO55_RS38500,WP_120661573.1,135,helix-turn-helix transcriptional regulator
Un,NZ_NWMZ01000002.1,141449,141727,-,57603653,,COO55_RS38510,WP_183102299.1,92,hypothetical protein
Un,NZ_NWMZ01000002.1,142081,142323,-,57603654,,COO55_RS38515,WP_120661576.1,80,transposase
Un,NZ_NWMZ01000002.1,142423,143325,-,57603655,,COO55_RS38520,WP_120661577.1,300,alpha/beta hydrolase
Un,NZ_NWMZ01000002.1,145216,145620,-,57604216,,COO55_RS41375,WP_147437026.1,134,hypothetical protein
Un,NZ_NWMZ01000002.1,146098,146565,+,58575407,,COO55_RS41905,WP_183102300.1,155,DDE-type integrase/transposase/recombinase
Un,NZ_NWMZ01000002.1,146627,146998,-,57603658,,COO55_RS38535,WP_120661580.1,123,alpha/beta fold hydrolase
Un,NZ_NWMZ01000002.1,147030,148040,-,57603659,,COO55_RS38540,WP_183102350.1,336,IS30 family transposase
Un,NZ_NWMZ01000002.1,148219,148473,-,57603660,,COO55_RS38545,WP_120661582.1,84,alpha/beta fold hydrolase
Un,NZ_NWMZ01000002.1,148871,149713,+,57603662,,COO55_RS38555,WP_120662226.1,280,SDR family NAD(P)-dependent oxidoreductase
Un,NZ_NWMZ01000002.1,149820,150908,+,57603663,,COO55_RS38560,WP_120661583.1,362,alkene reductase
Un,NZ_NWMZ01000002.1,150996,151847,+,57603664,,COO55_RS38565,WP_120661584.1,283,alpha/beta hydrolase
Un,NZ_NWMZ01000002.1,152067,152738,+,57603665,,COO55_RS38570,WP_183102301.1,223,winged helix-turn-helix transcriptional regulator
Un,NZ_NWMZ01000002.1,153156,153863,-,57603666,,COO55_RS38575,WP_120661586.1,235,TetR/AcrR family transcriptional regulator
Un,NZ_NWMZ01000002.1,154558,156141,-,57603667,,COO55_RS38580,WP_120661587.1,527,long-chain fatty acid--CoA ligase
Un,NZ_NWMZ01000002.1,156156,157397,-,57603668,,COO55_RS38585,WP_120661588.1,413,NADH:flavin oxidoreductase/NADH oxidase family protein
Un,NZ_NWMZ01000002.1,157540,159162,-,57603669,,COO55_RS38590,WP_120661589.1,540,amidase
Un,NZ_NWMZ01000002.1,159429,159647,+,57603670,,COO55_RS38595,WP_120661590.1,72,helix-turn-helix transcriptional regulator
Un,NZ_NWMZ01000002.1,160834,161319,+,57603672,,COO55_RS38605,WP_120661591.1,161,helix-turn-helix transcriptional regulator
Un,NZ_NWMZ01000002.1,161493,162383,+,57603673,,COO55_RS38610,WP_120661592.1,296,alpha/beta hydrolase
Un,NZ_NWMZ01000002.1,163177,163569,+,57603675,,COO55_RS38620,WP_120661593.1,130,tautomerase family protein
Un,NZ_NWMZ01000002.1,163822,165501,+,57603677,,COO55_RS38630,WP_120661594.1,559,GMC family oxidoreductase
Un,NZ_NWMZ01000002.1,166117,166812,+,58575408,,COO55_RS41910,WP_183102302.1,231,hypothetical protein
Un,NZ_NWMZ01000002.1,167473,168105,+,57603681,,COO55_RS38650,WP_183102303.1,210,transposase
Un,NZ_NWMZ01000002.1,168030,168380,+,57603682,,COO55_RS38655,WP_120661596.1,116,transposase
Un,NZ_NWMZ01000002.1,169211,170197,-,57603685,,COO55_RS38670,WP_120661597.1,328,oxidoreductase
Un,NZ_NWMZ01000002.1,170253,171086,-,57603686,,COO55_RS38675,WP_120661598.1,277,mycofactocin-coupled SDR family oxidoreductase
Un,NZ_NWMZ01000002.1,171097,171912,-,57603687,,COO55_RS38680,WP_120661599.1,271,mycofactocin-coupled SDR family oxidoreductase
Un,NZ_NWMZ01000002.1,172097,173995,-,57603688,,COO55_RS38685,WP_120661600.1,632,AMP-binding protein
Un,NZ_NWMZ01000002.1,173992,174873,-,57603689,,COO55_RS38690,WP_183102304.1,293,alpha/beta fold hydrolase
Un,NZ_NWMZ01000002.1,175536,176384,+,57603690,,COO55_RS38695,WP_120661602.1,282,alpha/beta hydrolase
Un,NZ_NWMZ01000002.1,176701,177435,+,57603691,,COO55_RS38700,WP_120661603.1,244,TetR/AcrR family transcriptional regulator
Un,NZ_NWMZ01000002.1,177683,178549,+,57603692,,COO55_RS38705,WP_120661604.1,288,alpha/beta hydrolase
Un,NZ_NWMZ01000002.1,178961,179317,+,57603693,,COO55_RS38710,WP_120661605.1,118,SRPBCC family protein
Un,NZ_NWMZ01000002.1,179856,180281,-,57603694,,COO55_RS38715,WP_120661606.1,141,DUF4345 domain-containing protein
Un,NZ_NWMZ01000002.1,182937,183902,-,57603697,,COO55_RS38730,WP_120661607.1,321,enoyl-CoA hydratase/isomerase family protein
Un,NZ_NWMZ01000002.1,184078,184782,+,57603698,,COO55_RS38735,WP_120661608.1,234,TetR/AcrR family transcriptional regulator
Un,NZ_NWMZ01000002.1,186077,187078,+,57603700,,COO55_RS38745,WP_120661609.1,333,NADP-dependent oxidoreductase
Un,NZ_NWMZ01000002.1,187542,188000,+,57603702,,COO55_RS38755,WP_120661610.1,152,XRE family transcriptional regulator
Un,NZ_NWMZ01000002.1,188004,188921,+,57603703,,COO55_RS38760,WP_120661611.1,305,zeta toxin family protein
Un,NZ_NWMZ01000002.1,189324,189971,+,58575410,,COO55_RS41920,WP_183102305.1,215,hypothetical protein
Un,NZ_NWMZ01000002.1,189983,190222,+,58575411,,COO55_RS41925,WP_183102306.1,79,hypothetical protein
Un,NZ_NWMZ01000002.1,190934,194419,+,57603705,,COO55_RS38770,WP_120661612.1,1161,protein kinase
Un,NZ_NWMZ01000002.1,195051,196046,+,57603706,,COO55_RS38775,WP_120662227.1,331,NAD(P)-dependent alcohol dehydrogenase
Un,NZ_NWMZ01000002.1,196146,197201,+,57603707,moaA,COO55_RS38780,WP_120661613.1,351,"GTP 3\\',8-cyclase MoaA"
Un,NZ_NWMZ01000002.1,197579,198844,+,57603708,,COO55_RS38785,WP_120661614.1,421,alpha-hydroxy-acid oxidizing protein
Un,NZ_NWMZ01000002.1,198925,200277,+,57603709,,COO55_RS38790,WP_120661615.1,450,MHS family MFS transporter
Un,NZ_NWMZ01000002.1,200343,201311,+,57603710,,COO55_RS38795,WP_183102307.1,322,hypothetical protein
Un,NZ_NWMZ01000002.1,201694,203034,+,57603711,,COO55_RS38800,WP_120661617.1,446,MHS family MFS transporter
Un,NZ_NWMZ01000002.1,203071,204129,+,57603712,,COO55_RS38805,WP_120661618.1,352,aromatic ring-hydroxylating dioxygenase subunit alpha
Un,NZ_NWMZ01000002.1,204122,204301,+,57603713,,COO55_RS38810,WP_120661619.1,59,hypothetical protein
Un,NZ_NWMZ01000002.1,204674,205600,+,57603714,,COO55_RS38815,WP_183102308.1,308,LysR family transcriptional regulator
Un,NZ_NWMZ01000002.1,205686,206897,+,57603715,,COO55_RS38820,WP_120661621.1,403,cytochrome P450
Un,NZ_NWMZ01000002.1,206915,207235,+,57603716,,COO55_RS38825,WP_120661622.1,106,(2Fe-2S)-binding protein
Un,NZ_NWMZ01000002.1,207232,208482,+,57603717,,COO55_RS38830,WP_120661623.1,416,FAD-dependent oxidoreductase
Un,NZ_NWMZ01000002.1,208479,208853,+,57603718,,COO55_RS38835,WP_120661624.1,124,hypothetical protein
Un,NZ_NWMZ01000002.1,208853,209710,+,57603719,,COO55_RS38840,WP_120661625.1,285,"protocatechuate 3,4-dioxygenase"
Un,NZ_NWMZ01000002.1,209707,210627,+,57603720,,COO55_RS38845,WP_120661626.1,306,fumarylacetoacetate hydrolase family protein
Un,NZ_NWMZ01000002.1,210624,211049,+,57603721,,COO55_RS38850,WP_120661627.1,141,nuclear transport factor 2 family protein
Un,NZ_NWMZ01000002.1,211046,211663,+,57603722,,COO55_RS38855,WP_183102309.1,205,carboxymuconolactone decarboxylase family protein
Un,NZ_NWMZ01000002.1,211660,212436,+,57603723,,COO55_RS38860,WP_183102310.1,258,alpha/beta fold hydrolase
Un,NZ_NWMZ01000002.1,212616,213389,-,57603724,,COO55_RS38865,WP_120661629.1,257,class II aldolase/adducin family protein
Un,NZ_NWMZ01000002.1,214055,214717,-,57603725,,COO55_RS38870,WP_061697961.1,220,MULTISPECIES: GntR family transcriptional regulator
Un,NZ_NWMZ01000002.1,214848,215309,-,57603726,,COO55_RS38875,WP_120661630.1,153,MaoC family dehydratase
Un,NZ_NWMZ01000002.1,215350,216246,-,57603727,,COO55_RS38880,WP_120661631.1,298,SDR family oxidoreductase
Un,NZ_NWMZ01000002.1,216362,217981,-,57603728,,COO55_RS38885,WP_120661632.1,539,AMP-binding protein
Un,NZ_NWMZ01000002.1,217987,218868,-,57603729,,COO55_RS38890,WP_061697965.1,293,MULTISPECIES: amidohydrolase
Un,NZ_NWMZ01000002.1,219022,220017,-,57603730,,COO55_RS38895,WP_120661633.1,331,oxidoreductase
Un,NZ_NWMZ01000002.1,220071,221183,-,57603731,,COO55_RS38900,WP_061697967.1,370,MULTISPECIES: NAD(P)-dependent alcohol dehydrogenase
Un,NZ_NWMZ01000002.1,221272,223596,-,57603732,,COO55_RS38905,WP_183102311.1,774,LuxR family transcriptional regulator
Un,NZ_NWMZ01000002.1,223855,224079,-,57603733,,COO55_RS38910,WP_120661635.1,74,DUF3263 domain-containing protein
Un,NZ_NWMZ01000002.1,224166,224312,-,57603734,,COO55_RS38915,WP_082833300.1,48,MULTISPECIES: ferredoxin
Un,NZ_NWMZ01000002.1,224383,225576,-,57603735,,COO55_RS38920,WP_120662229.1,397,cytochrome P450
Un,NZ_NWMZ01000002.1,225657,227150,-,57603736,,COO55_RS38925,WP_120661636.1,497,aldehyde dehydrogenase
Un,NZ_NWMZ01000002.1,227360,228211,-,57603737,,COO55_RS38930,WP_183102312.1,283,cytochrome c oxidase assembly protein
Un,NZ_NWMZ01000002.1,228425,230629,-,57603738,,COO55_RS38935,WP_147437027.1,734,hypothetical protein
Un,NZ_NWMZ01000002.1,230839,232155,+,57603739,,COO55_RS38940,WP_120661639.1,438,MFS transporter
Un,NZ_NWMZ01000002.1,233215,234336,+,57603741,,COO55_RS38950,WP_120661640.1,373,NAD(P)-dependent alcohol dehydrogenase
Un,NZ_NWMZ01000002.1,234336,235952,+,57603742,,COO55_RS38955,WP_120661641.1,538,NAD(P)/FAD-dependent oxidoreductase
Un,NZ_NWMZ01000002.1,235993,236304,+,57603743,,COO55_RS38960,WP_120661642.1,103,SDR family NAD(P)-dependent oxidoreductase
Un,NZ_NWMZ01000002.1,236379,236780,+,57603744,,COO55_RS38965,WP_120661643.1,133,SDR family oxidoreductase
Un,NZ_NWMZ01000002.1,236809,238272,+,57603745,,COO55_RS38970,WP_120661644.1,487,aldehyde dehydrogenase family protein
Un,NZ_NWMZ01000002.1,238773,239969,-,57603747,,COO55_RS38980,WP_100228407.1,398,IS30 family transposase
Un,NZ_NWMZ01000002.1,240847,241896,-,57603749,,COO55_RS38990,WP_120661645.1,349,IS110 family transposase
Un,NZ_NWMZ01000002.1,242540,243361,+,57604218,,COO55_RS41385,WP_183102313.1,273,helix-turn-helix domain-containing protein
Un,NZ_NWMZ01000002.1,243432,244583,-,57603751,,COO55_RS39010,WP_120661647.1,383,acyl-CoA dehydrogenase family protein
Un,NZ_NWMZ01000002.1,245252,246601,+,57603752,,COO55_RS39015,WP_120661648.1,449,MHS family MFS transporter
Un,NZ_NWMZ01000002.1,246928,247749,+,57603753,fdhD,COO55_RS39020,WP_120661649.1,273,formate dehydrogenase accessory sulfurtransferase FdhD
Un,NZ_NWMZ01000002.1,247793,248530,-,57603754,,COO55_RS39025,WP_120661650.1,245,SDR family oxidoreductase
Un,NZ_NWMZ01000002.1,248658,250061,-,57603755,,COO55_RS39030,WP_120661651.1,467,aminomethyl transferase family protein
Un,NZ_NWMZ01000002.1,250105,250800,-,57603756,,COO55_RS39035,WP_120661652.1,231,4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase
Un,NZ_NWMZ01000002.1,250797,251519,-,57603757,,COO55_RS39040,WP_120661653.1,240,PIG-L family deacetylase
Un,NZ_NWMZ01000002.1,251709,253031,+,57603758,,COO55_RS39045,WP_120661654.1,440,hypothetical protein
Un,NZ_NWMZ01000002.1,253028,254251,+,57603759,pabB,COO55_RS39050,WP_120661655.1,407,aminodeoxychorismate synthase component I
Un,NZ_NWMZ01000002.1,254353,255708,+,57603760,,COO55_RS39055,WP_120661656.1,451,aminomethyl transferase family protein
Un,NZ_NWMZ01000002.1,255743,256627,+,57603761,,COO55_RS39060,WP_120661657.1,294,methylenetetrahydrofolate reductase
Un,NZ_NWMZ01000002.1,256624,257496,+,57603762,purU,COO55_RS39065,WP_120661658.1,290,formyltetrahydrofolate deformylase
Un,NZ_NWMZ01000002.1,257506,258351,+,57603763,,COO55_RS39070,WP_120661659.1,281,"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase"
Un,NZ_NWMZ01000002.1,258361,258705,+,57603764,,COO55_RS39075,WP_120661660.1,114,"protocatechuate 3,4-dioxygenase"
Un,NZ_NWMZ01000002.1,258698,259564,+,57603765,,COO55_RS39080,WP_120661661.1,288,"protocatechuate 3,4-dioxygenase"
Un,NZ_NWMZ01000002.1,259561,260265,+,57603766,,COO55_RS39085,WP_120661662.1,234,alpha/beta fold hydrolase
Un,NZ_NWMZ01000002.1,260284,260562,+,57603767,,COO55_RS39090,WP_061696855.1,92,MULTISPECIES: muconolactone Delta-isomerase family protein
Un,NZ_NWMZ01000002.1,260802,261473,-,57603768,,COO55_RS39095,WP_061696856.1,223,response regulator transcription factor
Un,NZ_NWMZ01000002.1,261470,263065,-,57603769,,COO55_RS39100,WP_120662230.1,531,GAF domain-containing protein
Un,NZ_NWMZ01000002.1,263448,264209,-,57603770,folP,COO55_RS39105,WP_120662231.1,253,dihydropteroate synthase
Un,NZ_NWMZ01000002.1,264296,266695,-,57603771,,COO55_RS39110,WP_120661663.1,799,FdhF/YdeP family oxidoreductase
Un,NZ_NWMZ01000002.1,267363,268766,+,57603772,,COO55_RS39115,WP_120661664.1,467,NAD(P)H-quinone dehydrogenase
Un,NZ_NWMZ01000002.1,268918,269484,+,57603773,folE,COO55_RS39120,WP_120662232.1,188,GTP cyclohydrolase I FolE
Un,NZ_NWMZ01000002.1,269575,270675,-,57603774,,COO55_RS39125,WP_120661665.1,366,cobalamin-independent methionine synthase II family protein
Un,NZ_NWMZ01000002.1,270822,271244,-,57603775,,COO55_RS39130,WP_183102314.1,140,nuclear transport factor 2 family protein
Un,NZ_NWMZ01000002.1,271741,272502,+,57603776,,COO55_RS39135,WP_147437029.1,253,hypothetical protein
Un,NZ_NWMZ01000002.1,272666,273355,+,57603777,,COO55_RS39140,WP_120661668.1,229,GntR family transcriptional regulator
Un,NZ_NWMZ01000002.1,273668,273931,-,57603778,,COO55_RS39145,WP_120662233.1,87,hypothetical protein
Un,NZ_NWMZ01000002.1,274256,274831,+,57603779,,COO55_RS39150,WP_120661669.1,191,hypothetical protein
Un,NZ_NWMZ01000002.1,275573,276792,+,57603781,,COO55_RS39160,WP_120661670.1,406,IS3 family transposase
Un,NZ_NWMZ01000002.1,276950,277549,-,57603782,,COO55_RS39165,WP_183102315.1,199,pentapeptide repeat-containing protein
Un,NZ_NWMZ01000002.1,278012,279406,-,57603783,,COO55_RS39170,WP_120661672.1,464,IS1380 family transposase
Un,NZ_NWMZ01000002.1,279573,280706,+,57603784,,COO55_RS39175,WP_120661673.1,377,IS701 family transposase
Un,NZ_NWMZ01000002.1,281227,281478,+,57603785,,COO55_RS39180,WP_120661674.1,83,hypothetical protein
Un,NZ_NWMZ01000002.1,283295,284725,+,57603787,,COO55_RS39190,WP_183102316.1,476,3\\' terminal RNA ribose 2\\'-O-methyltransferase Hen1
Un,NZ_NWMZ01000002.1,284718,287255,+,57603788,,COO55_RS39195,WP_120661675.1,845,polynucleotide kinase-phosphatase
Un,NZ_NWMZ01000002.1,288333,288827,-,57603791,,COO55_RS39210,WP_120661676.1,164,hypothetical protein
Un,NZ_NWMZ01000002.1,291127,292317,+,57603793,,COO55_RS39225,WP_183102317.1,396,Lsr2 family protein
Un,NZ_NWMZ01000002.1,296649,297458,+,57603797,,COO55_RS39245,WP_120661680.1,269,N-formylglutamate amidohydrolase
Un,NZ_NWMZ01000002.1,297807,297959,+,58575412,,COO55_RS41930,WP_167114954.1,50,MULTISPECIES: hypothetical protein
Un,NZ_NWMZ01000002.1,298097,298609,+,57603798,,COO55_RS39250,WP_120661681.1,170,hypothetical protein
Un,NZ_NWMZ01000002.1,298564,299229,-,57603799,,COO55_RS39255,WP_120661682.1,221,AAA family ATPase
Un,NZ_NWMZ01000002.1,299255,299422,-,57603800,,COO55_RS39260,WP_061699722.1,55,MULTISPECIES: ANTAR domain-containing protein
Un,NZ_NWMZ01000002.1,299846,300127,-,57603801,,COO55_RS39265,WP_183102351.1,93,hypothetical protein
Un,NZ_NWMZ01000002.1,300405,301349,-,57603802,,COO55_RS39270,WP_120661683.1,314,phospholipase D family protein
Un,NZ_NWMZ01000002.1,301624,301851,+,57603803,,COO55_RS39275,WP_120661684.1,75,hypothetical protein
Un,NZ_NWMZ01000002.1,301959,302144,+,57603804,,COO55_RS39280,WP_120661685.1,61,hypothetical protein
Un,NZ_NWMZ01000002.1,302128,302676,-,57603805,,COO55_RS39285,WP_147437031.1,182,hypothetical protein
Un,NZ_NWMZ01000002.1,302960,304306,-,57603806,,COO55_RS39290,WP_120661687.1,448,helicase-associated domain-containing protein
Un,NZ_NWMZ01000002.1,304303,304623,-,57603807,,COO55_RS39295,WP_095870752.1,106,MULTISPECIES: hypothetical protein
